hour_start,consumption,temperature_2m,precipitation,day_of_week
2024-10-30 10:00:00,2.73,10.565,0.0,2
2024-10-30 11:00:00,1.65,11.615,0.0,2
2024-10-30 12:00:00,1.66,12.615,0.0,2
2024-10-30 13:00:00,0.49,14.315,0.0,2
2024-10-30 14:00:00,0.44,14.365,0.0,2
2024-10-30 15:00:00,3.68,14.265,0.0,2
2024-10-30 16:00:00,2.0,13.365,0.0,2
2024-10-30 17:00:00,1.06,12.115,0.0,2
2024-10-30 18:00:00,2.11,11.515,0.0,2
2024-10-30 19:00:00,2.28,11.165,0.0,2
2024-10-30 20:00:00,0.96,10.365,0.0,2
2024-10-30 21:00:00,1.91,9.865,0.0,2
2024-10-30 22:00:00,2.05,8.565,0.0,2
2024-10-30 23:00:00,2.76,7.965,0.0,2
2024-10-31 00:00:00,1.85,7.265,0.0,3
2024-10-31 01:00:00,1.2,7.015,0.0,3
2024-10-31 02:00:00,0.97,6.815,0.0,3
2024-10-31 03:00:00,0.22,6.715,0.0,3
2024-10-31 04:00:00,0.19,6.965,0.0,3
2024-10-31 05:00:00,1.43,6.615,0.0,3
2024-10-31 06:00:00,1.33,7.115,0.0,3
2024-10-31 07:00:00,1.58,7.265,0.0,3
2024-10-31 08:00:00,0.82,7.765,0.0,3
2024-10-31 09:00:00,0.29,8.615,0.0,3
2024-10-31 10:00:00,0.16,9.815,0.0,3
2024-10-31 11:00:00,0.33,10.965,0.0,3
2024-10-31 12:00:00,1.41,12.215,0.0,3
2024-10-31 13:00:00,0.98,13.915,0.0,3
2024-10-31 14:00:00,1.36,14.315,0.0,3
2024-10-31 15:00:00,1.84,14.265,0.0,3
2024-10-31 16:00:00,2.89,13.765,0.0,3
2024-10-31 17:00:00,2.09,12.315,0.0,3
2024-10-31 18:00:00,1.05,10.565,0.0,3
2024-10-31 19:00:00,2.24,9.265,0.0,3
2024-10-31 20:00:00,0.82,9.315,0.0,3
2024-10-31 21:00:00,2.13,9.965,0.0,3
2024-10-31 22:00:00,1.37,10.265,0.0,3
2024-10-31 23:00:00,1.33,10.365,0.0,3
2024-11-01 00:00:00,0.22,10.315,0.0,4
2024-11-01 01:00:00,0.27,9.665,0.0,4
2024-11-01 02:00:00,0.81,8.665,0.0,4
2024-11-01 03:00:00,0.23,7.665,0.0,4
2024-11-01 04:00:00,0.23,7.765,0.0,4
2024-11-01 05:00:00,0.86,8.015,0.0,4
2024-11-01 06:00:00,2.97,8.165,0.0,4
2024-11-01 07:00:00,2.99,8.065,0.0,4
2024-11-01 08:00:00,2.6,8.165,0.0,4
2024-11-01 09:00:00,0.57,8.865,0.0,4
2024-11-01 10:00:00,0.4,10.515,0.0,4
2024-11-01 11:00:00,0.55,11.965,0.0,4
2024-11-01 12:00:00,2.97,12.515,0.0,4
2024-11-01 13:00:00,2.37,12.715,0.0,4
2024-11-01 14:00:00,1.48,12.615,0.0,4
2024-11-01 15:00:00,2.12,12.415,0.0,4
2024-11-01 16:00:00,1.32,12.315,0.0,4
2024-11-01 17:00:00,2.85,11.965,0.0,4
2024-11-01 18:00:00,3.66,11.565,0.0,4
2024-11-01 19:00:00,0.4,11.765,0.0,4
2024-11-01 20:00:00,0.3,11.615,0.0,4
2024-11-01 21:00:00,0.97,11.115,0.0,4
2024-11-01 22:00:00,1.58,10.915,0.0,4
2024-11-01 23:00:00,0.68,11.115,0.0,4
2024-11-02 00:00:00,0.65,10.865,0.0,5
2024-11-02 01:00:00,2.18,10.815,0.0,5
2024-11-02 02:00:00,0.34,10.515,0.0,5
2024-11-02 03:00:00,0.81,10.065,0.0,5
2024-11-02 04:00:00,0.66,10.315,0.0,5
2024-11-02 05:00:00,1.96,10.515,0.0,5
2024-11-02 06:00:00,0.74,10.715,0.0,5
2024-11-02 07:00:00,0.31,10.815,0.0,5
2024-11-02 08:00:00,0.48,11.465,0.0,5
2024-11-02 09:00:00,2.28,12.765,0.0,5
2024-11-02 10:00:00,2.46,13.315,0.0,5
2024-11-02 11:00:00,3.47,13.865,0.0,5
2024-11-02 12:00:00,2.95,14.365,0.0,5
2024-11-02 13:00:00,3.78,14.365,0.0,5
2024-11-02 14:00:00,3.28,14.265,0.0,5
2024-11-02 15:00:00,1.64,14.065,0.0,5
2024-11-02 16:00:00,2.81,13.515,0.0,5
2024-11-02 17:00:00,1.23,12.915,0.0,5
2024-11-02 18:00:00,3.14,12.565,0.0,5
2024-11-02 19:00:00,1.03,12.665,0.0,5
2024-11-02 20:00:00,1.71,12.515,0.0,5
2024-11-02 21:00:00,2.41,12.365,0.0,5
2024-11-02 22:00:00,1.96,12.365,0.0,5
2024-11-02 23:00:00,2.25,12.265,0.0,5
2024-11-03 00:00:00,0.46,12.115,0.0,6
2024-11-03 01:00:00,0.29,12.065,0.0,6
2024-11-03 02:00:00,0.65,11.715,0.0,6
2024-11-03 03:00:00,0.18,11.765,0.0,6
2024-11-03 04:00:00,0.98,11.615,0.0,6
2024-11-03 05:00:00,1.83,11.465,0.0,6
2024-11-03 06:00:00,1.9,11.315,0.0,6
2024-11-03 07:00:00,0.27,11.315,0.0,6
2024-11-03 08:00:00,0.21,11.715,0.0,6
2024-11-03 09:00:00,2.36,12.465,0.0,6
2024-11-03 10:00:00,3.29,12.965,0.0,6
2024-11-03 11:00:00,1.69,13.465,0.0,6
2024-11-03 12:00:00,2.61,13.715,0.0,6
2024-11-03 13:00:00,3.11,13.065,0.0,6
2024-11-03 14:00:00,1.4,13.165,0.0,6
2024-11-03 15:00:00,0.99,13.015,0.0,6
2024-11-03 16:00:00,1.48,12.515,0.0,6
2024-11-03 17:00:00,0.72,11.915,0.0,6
2024-11-03 18:00:00,1.35,11.665,0.0,6
2024-11-03 19:00:00,2.21,11.515,0.0,6
2024-11-03 20:00:00,1.12,11.315,0.0,6
2024-11-03 21:00:00,1.56,11.165,0.0,6
2024-11-03 22:00:00,1.54,10.965,0.0,6
2024-11-03 23:00:00,2.63,10.915,0.0,6
2024-11-04 00:00:00,0.59,10.915,0.0,0
2024-11-04 01:00:00,0.55,10.315,0.0,0
2024-11-04 02:00:00,0.93,10.065,0.0,0
2024-11-04 03:00:00,0.3,9.965,0.0,0
2024-11-04 04:00:00,0.14,9.865,0.0,0
2024-11-04 05:00:00,1.42,10.015,0.0,0
2024-11-04 06:00:00,2.23,10.015,0.0,0
2024-11-04 07:00:00,3.89,10.065,0.0,0
2024-11-04 08:00:00,3.59,10.615,0.0,0
2024-11-04 09:00:00,0.92,11.115,0.0,0
2024-11-04 10:00:00,1.87,11.415,0.0,0
2024-11-04 11:00:00,1.83,11.915,0.0,0
2024-11-04 12:00:00,0.29,12.415,0.0,0
2024-11-04 13:00:00,0.91,12.565,0.0,0
2024-11-04 14:00:00,0.53,12.665,0.0,0
2024-11-04 15:00:00,0.98,12.715,0.0,0
2024-11-04 16:00:00,1.6,12.015,0.0,0
2024-11-04 17:00:00,2.45,11.665,0.0,0
2024-11-04 18:00:00,2.66,11.365,0.0,0
2024-11-04 19:00:00,1.49,11.065,0.0,0
2024-11-04 20:00:00,0.98,11.115,0.0,0
2024-11-04 21:00:00,1.71,11.065,0.0,0
2024-11-04 22:00:00,3.45,10.965,0.0,0
2024-11-04 23:00:00,3.7,10.765,0.0,0
2024-11-05 00:00:00,1.28,10.615,0.0,1
2024-11-05 01:00:00,0.21,10.015,0.0,1
2024-11-05 02:00:00,0.9,9.965,0.0,1
2024-11-05 03:00:00,0.25,9.965,0.0,1
2024-11-05 04:00:00,0.2,9.515,0.0,1
2024-11-05 05:00:00,2.15,9.565,0.0,1
2024-11-05 06:00:00,1.11,9.115,0.0,1
2024-11-05 07:00:00,2.25,9.165,0.0,1
2024-11-05 08:00:00,1.75,9.465,0.0,1
2024-11-05 09:00:00,2.69,10.415,0.0,1
2024-11-05 10:00:00,2.25,11.465,0.0,1
2024-11-05 11:00:00,0.54,12.465,0.0,1
2024-11-05 12:00:00,1.19,13.165,0.0,1
2024-11-05 13:00:00,1.57,11.765,0.0,1
2024-11-05 14:00:00,0.94,11.865,0.0,1
2024-11-05 15:00:00,2.51,11.965,0.0,1
2024-11-05 16:00:00,4.39,11.815,0.0,1
2024-11-05 17:00:00,2.81,11.565,0.0,1
2024-11-05 18:00:00,3.53,11.215,0.0,1
2024-11-05 19:00:00,2.01,11.015,0.0,1
2024-11-05 20:00:00,1.06,10.965,0.0,1
2024-11-05 21:00:00,1.63,10.715,0.0,1
2024-11-05 22:00:00,2.14,11.065,0.0,1
2024-11-05 23:00:00,0.82,11.015,0.0,1
2024-11-06 00:00:00,2.81,10.915,0.0,2
2024-11-06 01:00:00,1.85,9.415,0.0,2
2024-11-06 02:00:00,1.16,9.965,0.0,2
2024-11-06 03:00:00,1.15,9.965,0.0,2
2024-11-06 04:00:00,0.25,10.065,0.0,2
2024-11-06 05:00:00,1.21,10.115,0.0,2
2024-11-06 06:00:00,1.97,10.065,0.0,2
2024-11-06 07:00:00,0.36,10.115,0.0,2
2024-11-06 08:00:00,0.15,10.315,0.0,2
2024-11-06 09:00:00,1.81,11.015,0.0,2
2024-11-06 10:00:00,3.65,11.515,0.0,2
2024-11-06 11:00:00,1.33,11.965,0.0,2
2024-11-06 12:00:00,2.99,12.165,0.0,2
2024-11-06 13:00:00,3.48,10.965,0.0,2
2024-11-06 14:00:00,1.73,11.265,0.0,2
2024-11-06 15:00:00,1.64,11.415,0.0,2
2024-11-06 16:00:00,3.21,11.315,0.0,2
2024-11-06 17:00:00,1.07,11.165,0.1,2
2024-11-06 18:00:00,1.75,11.115,0.1,2
2024-11-06 19:00:00,0.58,11.015,0.0,2
2024-11-06 20:00:00,3.87,10.915,0.0,2
2024-11-06 21:00:00,1.93,10.865,0.0,2
2024-11-06 22:00:00,0.86,10.865,0.0,2
2024-11-06 23:00:00,2.15,10.765,0.0,2
2024-11-07 00:00:00,1.38,10.665,0.0,3
2024-11-07 01:00:00,0.96,9.915,0.0,3
2024-11-07 02:00:00,2.55,9.915,0.0,3
2024-11-07 03:00:00,0.36,10.015,0.0,3
2024-11-07 04:00:00,1.48,10.265,0.0,3
2024-11-07 05:00:00,0.7,10.515,0.0,3
2024-11-07 06:00:00,1.83,10.665,0.0,3
2024-11-07 07:00:00,2.47,10.765,0.0,3
2024-11-07 08:00:00,2.19,11.065,0.0,3
2024-11-07 09:00:00,1.99,11.765,0.0,3
2024-11-07 10:00:00,2.54,12.065,0.0,3
2024-11-07 11:00:00,0.62,12.365,0.0,3
2024-11-07 12:00:00,3.15,12.415,0.0,3
2024-11-07 13:00:00,2.45,11.965,0.0,3
2024-11-07 14:00:00,3.67,11.815,0.0,3
2024-11-07 15:00:00,2.91,11.565,0.0,3
2024-11-07 16:00:00,1.91,11.215,0.0,3
2024-11-07 17:00:00,1.49,10.715,0.0,3
2024-11-07 18:00:00,2.03,10.465,0.0,3
2024-11-07 19:00:00,1.98,10.415,0.0,3
2024-11-07 20:00:00,1.11,10.365,0.0,3
2024-11-07 21:00:00,2.46,10.315,0.0,3
2024-11-07 22:00:00,1.21,10.315,0.0,3
2024-11-07 23:00:00,1.58,10.115,0.0,3
2024-11-08 00:00:00,2.05,9.665,0.0,4
2024-11-08 01:00:00,1.06,9.265,0.0,4
2024-11-08 02:00:00,2.23,9.215,0.0,4
2024-11-08 03:00:00,0.58,9.065,0.0,4
2024-11-08 04:00:00,0.27,8.865,0.0,4
2024-11-08 05:00:00,1.51,8.565,0.0,4
2024-11-08 06:00:00,1.8,8.465,0.0,4
2024-11-08 07:00:00,2.99,8.465,0.0,4
2024-11-08 08:00:00,1.29,8.715,0.0,4
2024-11-08 09:00:00,2.24,9.065,0.0,4
2024-11-08 10:00:00,1.37,9.615,0.1,4
2024-11-08 11:00:00,1.25,9.865,0.0,4
2024-11-08 12:00:00,1.79,9.915,0.0,4
2024-11-08 13:00:00,1.66,9.965,0.0,4
2024-11-08 14:00:00,1.93,9.765,0.0,4
2024-11-08 15:00:00,0.78,9.465,0.0,4
2024-11-08 16:00:00,1.2,8.915,0.0,4
2024-11-08 17:00:00,3.63,8.515,0.0,4
2024-11-08 18:00:00,2.67,8.165,0.0,4
2024-11-08 19:00:00,1.84,8.065,0.0,4
2024-11-08 20:00:00,1.4,7.965,0.0,4
2024-11-08 21:00:00,1.77,7.815,0.0,4
2024-11-08 22:00:00,2.25,7.765,0.0,4
2024-11-08 23:00:00,1.23,7.715,0.0,4
2024-11-09 00:00:00,1.14,7.715,0.0,5
2024-11-09 01:00:00,2.45,8.115,0.0,5
2024-11-09 02:00:00,2.53,8.015,0.0,5
2024-11-09 03:00:00,1.15,7.865,0.0,5
2024-11-09 04:00:00,0.32,7.815,0.0,5
2024-11-09 05:00:00,0.16,7.615,0.0,5
2024-11-09 06:00:00,4.36,7.365,0.0,5
2024-11-09 07:00:00,0.86,7.265,0.0,5
2024-11-09 08:00:00,0.2,7.665,0.0,5
2024-11-09 09:00:00,1.6,8.415,0.0,5
2024-11-09 10:00:00,2.83,8.965,0.0,5
2024-11-09 11:00:00,3.72,9.265,0.0,5
2024-11-09 12:00:00,1.87,9.365,0.0,5
2024-11-09 13:00:00,2.35,8.815,0.0,5
2024-11-09 14:00:00,4.11,8.865,0.0,5
2024-11-09 15:00:00,1.33,8.715,0.0,5
2024-11-09 16:00:00,1.82,8.415,0.0,5
2024-11-09 17:00:00,2.37,8.165,0.0,5
2024-11-09 18:00:00,2.83,8.115,0.0,5
2024-11-09 19:00:00,1.78,7.865,0.0,5
2024-11-09 20:00:00,2.95,7.665,0.0,5
2024-11-09 21:00:00,2.09,7.165,0.0,5
2024-11-09 22:00:00,2.47,6.815,0.0,5
2024-11-09 23:00:00,1.45,6.365,0.0,5
2024-11-10 00:00:00,1.8,5.915,0.0,6
2024-11-10 01:00:00,0.61,5.965,0.0,6
2024-11-10 02:00:00,0.38,5.865,0.0,6
2024-11-10 03:00:00,1.53,5.415,0.0,6
2024-11-10 04:00:00,1.28,4.065,0.0,6
2024-11-10 05:00:00,0.28,6.065,0.0,6
2024-11-10 06:00:00,2.12,6.365,0.0,6
2024-11-10 07:00:00,0.32,6.565,0.0,6
2024-11-10 08:00:00,0.21,6.865,0.0,6
2024-11-10 09:00:00,0.14,7.715,0.0,6
2024-11-10 10:00:00,2.89,8.565,0.0,6
2024-11-10 11:00:00,2.12,9.665,0.0,6
2024-11-10 12:00:00,4.1,10.765,0.0,6
2024-11-10 13:00:00,1.2,10.365,0.0,6
2024-11-10 14:00:00,1.65,10.965,0.0,6
2024-11-10 15:00:00,2.15,11.065,0.0,6
2024-11-10 16:00:00,3.95,11.115,0.0,6
2024-11-10 17:00:00,2.97,10.965,0.0,6
2024-11-10 18:00:00,1.99,11.065,0.0,6
2024-11-10 19:00:00,4.26,11.215,0.0,6
2024-11-10 20:00:00,4.05,11.215,0.0,6
2024-11-10 21:00:00,2.78,10.865,0.0,6
2024-11-10 22:00:00,1.99,10.165,0.0,6
2024-11-10 23:00:00,1.71,10.765,0.0,6
2024-11-11 00:00:00,0.86,10.965,0.0,0
2024-11-11 01:00:00,2.08,11.265,0.0,0
2024-11-11 02:00:00,0.8,10.815,0.0,0
2024-11-11 03:00:00,1.15,10.865,0.0,0
2024-11-11 04:00:00,0.27,10.665,0.0,0
2024-11-11 05:00:00,0.36,8.665,0.0,0
2024-11-11 06:00:00,3.21,7.515,0.0,0
2024-11-11 07:00:00,3.51,7.415,0.0,0
2024-11-11 08:00:00,0.54,7.615,0.0,0
2024-11-11 09:00:00,1.23,8.415,0.0,0
2024-11-11 10:00:00,5.29,9.415,0.0,0
2024-11-11 11:00:00,4.85,10.165,0.0,0
2024-11-11 12:00:00,2.27,10.865,0.0,0
2024-11-11 13:00:00,0.95,11.115,0.0,0
2024-11-11 14:00:00,1.38,10.865,0.0,0
2024-11-11 15:00:00,2.94,10.465,0.0,0
2024-11-11 16:00:00,3.55,9.265,0.0,0
2024-11-11 17:00:00,2.08,8.015,0.0,0
2024-11-11 18:00:00,4.13,7.465,0.0,0
2024-11-11 19:00:00,2.5,6.965,0.0,0
2024-11-11 20:00:00,1.79,6.465,0.0,0
2024-11-11 21:00:00,1.43,6.165,0.0,0
2024-11-11 22:00:00,3.25,6.065,0.0,0
2024-11-11 23:00:00,4.21,6.015,0.0,0
2024-11-12 00:00:00,1.32,6.015,0.0,1
2024-11-12 01:00:00,1.67,5.965,0.0,1
2024-11-12 02:00:00,1.32,6.065,0.0,1
2024-11-12 03:00:00,0.44,6.265,0.0,1
2024-11-12 04:00:00,0.28,6.465,0.0,1
2024-11-12 05:00:00,0.21,6.665,0.0,1
2024-11-12 06:00:00,4.94,6.665,0.0,1
2024-11-12 07:00:00,3.09,6.515,0.0,1
2024-11-12 08:00:00,1.44,7.215,0.0,1
2024-11-12 09:00:00,1.44,8.715,0.0,1
2024-11-12 10:00:00,2.37,10.415,0.0,1
2024-11-12 11:00:00,1.11,11.415,0.0,1
2024-11-12 12:00:00,2.26,12.365,0.0,1
2024-11-12 13:00:00,1.86,12.065,0.0,1
2024-11-12 14:00:00,2.26,12.215,0.0,1
2024-11-12 15:00:00,3.11,11.915,0.0,1
2024-11-12 16:00:00,1.61,11.265,0.0,1
2024-11-12 17:00:00,4.46,10.715,0.1,1
2024-11-12 18:00:00,4.37,10.565,0.1,1
2024-11-12 19:00:00,1.99,10.315,0.0,1
2024-11-12 20:00:00,3.22,9.715,0.0,1
2024-11-12 21:00:00,2.74,9.165,0.0,1
2024-11-12 22:00:00,2.65,8.565,0.0,1
2024-11-12 23:00:00,2.7,8.665,0.0,1
2024-11-13 00:00:00,0.61,8.665,0.0,2
2024-11-13 01:00:00,2.11,8.415,0.0,2
2024-11-13 02:00:00,1.6,8.015,0.0,2
2024-11-13 03:00:00,0.55,8.015,0.0,2
2024-11-13 04:00:00,0.33,7.965,0.0,2
2024-11-13 05:00:00,0.7,7.965,0.0,2
2024-11-13 06:00:00,1.2,7.815,0.0,2
2024-11-13 07:00:00,1.45,7.715,0.0,2
2024-11-13 08:00:00,1.47,7.465,0.0,2
2024-11-13 09:00:00,0.46,8.015,0.0,2
2024-11-13 10:00:00,3.85,8.965,0.0,2
2024-11-13 11:00:00,2.99,9.965,0.0,2
2024-11-13 12:00:00,3.8,10.865,0.0,2
2024-11-13 13:00:00,4.17,11.315,0.0,2
2024-11-13 14:00:00,6.9,11.265,0.0,2
2024-11-13 15:00:00,4.95,10.815,0.0,2
2024-11-13 16:00:00,3.63,9.215,0.0,2
2024-11-13 17:00:00,2.87,8.365,0.0,2
2024-11-13 18:00:00,1.5,8.215,0.0,2
2024-11-13 19:00:00,0.82,7.815,0.0,2
2024-11-13 20:00:00,0.58,7.065,0.0,2
2024-11-13 21:00:00,2.44,6.515,0.0,2
2024-11-13 22:00:00,3.37,6.265,0.0,2
2024-11-13 23:00:00,0.78,6.915,0.0,2
2024-11-14 00:00:00,1.09,7.465,0.0,3
2024-11-14 01:00:00,2.33,7.565,0.0,3
2024-11-14 02:00:00,0.54,8.065,0.0,3
2024-11-14 03:00:00,0.3,8.365,0.3,3
2024-11-14 04:00:00,0.16,8.665,0.1,3
2024-11-14 05:00:00,0.28,8.815,0.0,3
2024-11-14 06:00:00,3.16,8.915,0.0,3
2024-11-14 07:00:00,1.37,8.865,0.0,3
2024-11-14 08:00:00,1.47,9.015,0.1,3
2024-11-14 09:00:00,3.86,9.515,0.0,3
2024-11-14 10:00:00,0.85,10.515,0.0,3
2024-11-14 11:00:00,1.14,11.365,0.0,3
2024-11-14 12:00:00,0.71,11.615,0.0,3
2024-11-14 13:00:00,4.22,11.215,0.0,3
2024-11-14 14:00:00,0.79,11.415,0.0,3
2024-11-14 15:00:00,2.99,11.265,0.0,3
2024-11-14 16:00:00,2.02,10.565,0.0,3
2024-11-14 17:00:00,2.14,10.065,0.0,3
2024-11-14 18:00:00,1.99,9.565,0.0,3
2024-11-14 19:00:00,1.49,9.165,0.0,3
2024-11-14 20:00:00,1.95,9.265,0.0,3
2024-11-14 21:00:00,3.45,9.215,0.0,3
2024-11-14 22:00:00,1.2,8.965,0.0,3
2024-11-14 23:00:00,0.68,8.515,0.0,3
2024-11-15 00:00:00,1.46,7.715,0.0,4
2024-11-15 01:00:00,2.75,7.615,0.0,4
2024-11-15 02:00:00,2.39,7.565,0.0,4
2024-11-15 03:00:00,1.07,7.415,0.0,4
2024-11-15 04:00:00,0.28,7.065,0.0,4
2024-11-15 05:00:00,0.14,6.865,0.0,4
2024-11-15 06:00:00,1.94,6.565,0.0,4
2024-11-15 07:00:00,1.89,6.715,0.0,4
2024-11-15 08:00:00,0.41,7.065,0.0,4
2024-11-15 09:00:00,0.21,8.015,0.0,4
2024-11-15 10:00:00,0.2,9.265,0.0,4
2024-11-15 11:00:00,0.42,9.615,0.0,4
2024-11-15 12:00:00,2.87,9.965,0.0,4
2024-11-15 13:00:00,3.76,8.765,0.0,4
2024-11-15 14:00:00,2.3,8.665,0.0,4
2024-11-15 15:00:00,4.21,8.515,0.0,4
2024-11-15 16:00:00,0.88,7.515,0.0,4
2024-11-15 17:00:00,3.03,6.865,0.0,4
2024-11-15 18:00:00,1.2,6.415,0.0,4
2024-11-15 19:00:00,0.81,6.765,0.0,4
2024-11-15 20:00:00,1.02,6.715,0.0,4
2024-11-15 21:00:00,0.63,6.365,0.0,4
2024-11-15 22:00:00,0.67,6.165,0.0,4
2024-11-15 23:00:00,1.79,5.415,0.0,4
2024-11-16 00:00:00,2.43,4.865,0.0,5
2024-11-16 01:00:00,0.88,5.115,0.0,5
2024-11-16 02:00:00,3.63,4.715,0.0,5
2024-11-16 03:00:00,2.26,4.515,0.0,5
2024-11-16 04:00:00,0.59,4.365,0.0,5
2024-11-16 05:00:00,0.32,4.165,0.0,5
2024-11-16 06:00:00,1.82,3.915,0.0,5
2024-11-16 07:00:00,0.89,4.165,0.0,5
2024-11-16 08:00:00,0.3,5.115,0.0,5
2024-11-16 09:00:00,0.17,5.815,0.0,5
2024-11-16 10:00:00,1.78,6.565,0.0,5
2024-11-16 11:00:00,5.27,7.565,0.0,5
2024-11-16 12:00:00,4.26,8.765,0.0,5
2024-11-16 13:00:00,2.24,10.165,0.0,5
2024-11-16 14:00:00,2.03,10.315,0.0,5
2024-11-16 15:00:00,2.24,10.615,0.0,5
2024-11-16 16:00:00,1.74,10.365,0.0,5
2024-11-16 17:00:00,1.73,10.265,0.0,5
2024-11-16 18:00:00,2.18,10.265,0.0,5
2024-11-16 19:00:00,4.85,10.165,0.0,5
2024-11-16 20:00:00,3.31,10.115,0.2,5
2024-11-16 21:00:00,5.61,9.815,0.5,5
2024-11-16 22:00:00,1.4,9.215,0.0,5
2024-11-16 23:00:00,1.06,8.765,0.0,5
2024-11-17 00:00:00,1.85,8.515,0.0,6
2024-11-17 01:00:00,1.0,7.915,0.0,6
2024-11-17 02:00:00,2.45,7.565,0.0,6
2024-11-17 03:00:00,2.29,7.465,0.0,6
2024-11-17 04:00:00,0.81,7.165,0.0,6
2024-11-17 05:00:00,2.16,7.165,0.0,6
2024-11-17 06:00:00,0.45,6.915,0.0,6
2024-11-17 07:00:00,0.22,6.965,0.0,6
2024-11-17 08:00:00,0.14,7.165,0.0,6
2024-11-17 09:00:00,0.62,7.465,0.0,6
2024-11-17 10:00:00,2.57,7.965,0.0,6
2024-11-17 11:00:00,2.02,8.865,0.0,6
2024-11-17 12:00:00,3.2,9.265,0.0,6
2024-11-17 13:00:00,3.86,9.815,0.0,6
2024-11-17 14:00:00,2.04,9.615,0.0,6
2024-11-17 15:00:00,1.15,9.465,0.0,6
2024-11-17 16:00:00,2.61,8.915,0.0,6
2024-11-17 17:00:00,1.7,8.715,0.0,6
2024-11-17 18:00:00,1.71,8.565,0.1,6
2024-11-17 19:00:00,3.29,8.415,0.1,6
2024-11-17 20:00:00,1.22,8.515,0.0,6
2024-11-17 21:00:00,0.85,8.265,0.0,6
2024-11-17 22:00:00,2.49,7.665,0.0,6
2024-11-17 23:00:00,1.54,7.265,0.0,6
2024-11-18 00:00:00,0.95,6.715,0.0,0
2024-11-18 01:00:00,2.57,7.415,0.2,0
2024-11-18 02:00:00,0.98,7.265,0.4,0
2024-11-18 03:00:00,0.31,7.115,0.3,0
2024-11-18 04:00:00,0.15,6.965,0.1,0
2024-11-18 05:00:00,0.19,6.865,0.0,0
2024-11-18 06:00:00,1.33,6.765,0.0,0
2024-11-18 07:00:00,2.57,6.665,0.0,0
2024-11-18 08:00:00,0.3,5.215,0.0,0
2024-11-18 09:00:00,0.22,6.515,0.0,0
2024-11-18 10:00:00,1.82,6.965,0.0,0
2024-11-18 11:00:00,1.72,7.315,0.0,0
2024-11-18 12:00:00,1.56,7.665,0.0,0
2024-11-18 13:00:00,2.3,7.465,0.0,0
2024-11-18 14:00:00,1.99,7.715,0.0,0
2024-11-18 15:00:00,1.09,7.515,0.1,0
2024-11-18 16:00:00,2.57,7.015,0.2,0
2024-11-18 17:00:00,1.39,6.765,0.5,0
2024-11-18 18:00:00,1.47,6.665,0.8,0
2024-11-18 19:00:00,2.82,6.765,0.9,0
2024-11-18 20:00:00,2.1,6.765,1.2,0
2024-11-18 21:00:00,1.61,6.765,1.8,0
2024-11-18 22:00:00,1.27,7.065,1.9,0
2024-11-18 23:00:00,0.81,7.815,1.5,0
2024-11-19 00:00:00,1.82,9.415,0.8,1
2024-11-19 01:00:00,1.04,10.815,0.0,1
2024-11-19 02:00:00,0.27,10.865,0.0,1
2024-11-19 03:00:00,0.15,10.015,0.1,1
2024-11-19 04:00:00,0.15,4.215,0.0,1
2024-11-19 05:00:00,0.09,3.715,0.0,1
2024-11-19 06:00:00,0.62,3.615,0.2,1
2024-11-19 07:00:00,2.9,3.115,1.4,1
2024-11-19 08:00:00,3.08,2.015,2.9,1
2024-11-19 09:00:00,0.49,1.965,1.5,1
2024-11-19 10:00:00,1.84,2.665,0.3,1
2024-11-19 11:00:00,4.78,2.815,0.4,1
2024-11-19 12:00:00,2.12,2.665,0.5,1
2024-11-19 13:00:00,4.54,3.565,0.3,1
2024-11-19 14:00:00,2.14,3.865,0.3,1
2024-11-19 15:00:00,0.85,3.965,0.3,1
2024-11-19 16:00:00,1.48,3.915,0.1,1
2024-11-19 17:00:00,1.12,3.715,0.0,1
2024-11-19 18:00:00,2.39,3.015,0.0,1
2024-11-19 19:00:00,2.64,2.515,0.0,1
2024-11-19 20:00:00,4.32,2.015,0.0,1
2024-11-19 21:00:00,2.14,1.465,0.0,1
2024-11-19 22:00:00,4.78,1.315,0.0,1
2024-11-19 23:00:00,1.87,1.165,0.0,1
2024-11-20 00:00:00,1.49,0.665,0.0,2
2024-11-20 01:00:00,0.74,0.465,0.0,2
2024-11-20 02:00:00,0.55,0.665,0.0,2
2024-11-20 03:00:00,2.62,0.465,0.0,2
2024-11-20 04:00:00,0.5,0.265,0.0,2
2024-11-20 05:00:00,0.69,0.165,0.0,2
2024-11-20 06:00:00,1.65,0.215,0.0,2
2024-11-20 07:00:00,3.39,0.015,0.0,2
2024-11-20 08:00:00,2.58,0.315,0.0,2
2024-11-20 09:00:00,1.74,0.965,0.0,2
2024-11-20 10:00:00,2.55,2.015,0.0,2
2024-11-20 11:00:00,0.64,3.365,0.0,2
2024-11-20 12:00:00,4.42,4.265,0.0,2
2024-11-20 13:00:00,3.46,4.915,0.0,2
2024-11-20 14:00:00,4.14,4.665,0.0,2
2024-11-20 15:00:00,1.56,3.965,0.0,2
2024-11-20 16:00:00,2.17,2.965,0.0,2
2024-11-20 17:00:00,5.57,2.315,0.0,2
2024-11-20 18:00:00,4.9,1.665,0.0,2
2024-11-20 19:00:00,3.0,1.215,0.0,2
2024-11-20 20:00:00,1.53,0.815,0.0,2
2024-11-20 21:00:00,1.13,0.515,0.0,2
2024-11-20 22:00:00,1.63,0.015,0.0,2
